"","Muscle_LTDR_rep1","Muscle_LTDR_rep2","Muscle_LTDR_rep3","Muscle_LTAL_rep1","Muscle_LTAL_rep3","Muscle_Young_rep1","Muscle_Young_rep2","Muscle_Young_rep3","Muscle_STDR_rep1","Muscle_STDR_rep2"
"0610010K14Rik",52.7894681663155,44.5346193210232,52.3098577082086,24.5784567929808,67.4390212265972,45.2373922386909,47.5497703134989,65.39356659611,76.8550917574616,80.7959521393431
"0610010O12Rik",800.326044164318,693.22756490272,719.474928150607,258.073796326298,873.687618278901,674.941892201269,703.560490379363,817.955595292326,1549.13937964136,931.788100215685
"0610011F06Rik",159.311073573345,154.610753869213,173.222807492756,131.085102895898,189.231880456721,162.854612059287,131.202144013173,162.947903649323,199.082466600654,164.226554891926
"0610011L14Rik",237.55260674842,268.888267598631,238.395744965279,187.410733046478,245.598823571488,294.947797396265,234.226646359087,288.374908432026,213.897905975586,203.746314090517
"0610012H03Rik",0,1.68055167249144,0,0,0,14.4759655163811,0.880551302101832,2.14405136380688,0,0.878216871079816
"0610030E20Rik",194.189829326089,183.180132301567,197.233889719475,179.217914115485,152.99598845437,139.331168095168,142.649310940497,169.380057740744,123.153339804125,169.495856118405
"0610031J06Rik",159.311073573345,151.24965052423,157.78711177558,224.27841823595,142.930462898161,119.426715510144,117.113323179544,106.130542508441,167.599657928922,140.514699372771
"0610037L13Rik",180.99246228451,196.624545681499,213.527124087606,170.000992818117,258.68400679456,186.378056023407,192.840735160301,221.909316154013,183.341062264788,185.303759797841
"0610037P05Rik",843.688821586649,912.539558162853,764.924476651182,452.653245937396,777.058572939299,689.41785771765,839.165390903045,823.315723701844,699.103545504621,605.091424173993
"0610039K10Rik",6.59868352078943,2.52082750873716,9.43292516049664,10.241023663742,7.04586788934598,5.42848706864291,9.68606432312015,4.28810272761377,9.25964960933273,21.0772049059156
"0610040J01Rik",55.6174753895109,60.4998602096919,30.0138527833984,32.7712757239744,88.5766248946352,65.1418448237149,51.0719755219062,57.8893868227859,84.2628114449278,39.5197591985917
"0910001L09Rik",378.010298833795,313.422886919654,305.283759739709,210.965087473085,340.214763799849,296.757293085813,274.732006255771,260.502240702536,347.236860349977,227.458169609672
"1100001G20Rik",39.5921011247366,50.4165501747433,24.0110822267187,89.0969058745553,78.5110993384266,566.372150828411,56.3552833345172,25.7286163656826,48.1501779685302,100.116723303099
"1110001A16Rik",269.603355277968,256.284130054945,264.121904493906,125.964591064027,177.15324978927,226.186961193455,227.182235942273,207.972982289268,282.419313084648,199.355229735118
"1110001J03Rik",470.391868124847,581.470878682039,501.66011080823,179.217914115485,276.801952795735,472.278374971933,472.856049228684,423.45014435186,583.357925387962,423.300531860471
"1110002B05Rik",395.921011247366,399.131022216717,382.462238325591,290.845072050273,306.998529464361,334.756702566313,344.295559121816,319.463653207226,311.12422687358,256.439326355306
"1110002E22Rik",460.965177380862,506.68632925617,301.853605135892,575.5455299023,551.590800480228,2213.01322831676,1143.83614143028,2549.27707156639,195.378606756921,262.586844452865
"1110002L01Rik",30.1654103807517,20.1666200698973,13.7206184152678,13.3133307628646,26.1703664461422,25.3329396536669,13.2082695315275,24.6565906837792,12.0375444921325,9.66038558187798
"1110002N22Rik",201.731181921277,216.791165751396,193.803735115658,79.8799845771875,136.891147564436,175.521081886121,192.840735160301,207.972982289268,198.15650163972,161.591904278686
"1110003E01Rik",513.754645547177,544.498741887227,564.26043232789,600.123986695281,524.413881478465,531.991732727005,578.522205480903,411.657861850922,549.097221833431,548.885544424885
"1110003O08Rik",182.877800433307,211.749510733922,208.38189218188,110.603055568414,129.84527967509,182.759064644311,160.260336982533,189.748545696909,217.601765819319,143.14934998601
"1110004E09Rik",130.088332266992,108.395582875698,109.764947322143,68.6148585470713,96.629045339602,103.141254304215,88.0551302101832,113.634722281765,140.746674061857,104.507807658498
"1110004F10Rik",301.654103807517,289.895163504774,279.557600211082,186.386630680104,231.507087792796,275.043344811241,253.598775005327,217.621213426399,246.306679608251,230.971037093992
"1110005A03Rik",456.251832008869,425.179573140335,377.317006419865,200.724063809343,466.033833252456,470.468879282386,427.94793282149,462.043068900384,450.944935974504,295.080868682818
"1110006G14Rik",30.1654103807517,28.5693784323545,50.5947804063001,19.4579449611098,26.1703664461422,9.04747844773819,17.6110260420366,24.6565906837792,36.1126334763976,25.4682892613147
"1110007C09Rik",188.533814879698,284.853508487299,259.834211239135,89.0969058745553,361.352367467887,265.995866363503,185.796324743486,245.493881155888,373.163879256109,274.881880647983
"1110008E08Rik",0,0,0,1.0241023663742,0,0,0,0,0,0
"1110008F13Rik",138.572353936578,226.874475786345,239.253283616233,131.085102895898,173.127039566787,144.759655163811,134.72434922158,153.299672512192,166.673692967989,126.463229435494
"1110008J03Rik",32.0507485295487,52.0971018472347,45.4495485005747,30.723070991226,36.2358920023508,36.1899137909528,30.8192955735641,37.5208988666205,34.2607035545311,20.1989880348358
"1110008L16Rik",90.4962311422551,110.916410384435,110.622485973097,73.7353703789423,92.6028351171186,92.2842801669295,64.2802450534337,79.3299004608547,144.450533905591,64.9880484599064
"1110008P14Rik",195.132498400487,259.645233399928,308.713914343526,186.386630680104,175.140144678029,106.760245683311,135.604900523682,154.371698194096,183.341062264788,111.533542627137
"1110012D08Rik",21.6813887111653,20.1666200698973,20.5809276229018,39.9399922885938,41.268654780455,30.7614267223098,22.0137825525458,18.2244365923585,18.5192992186655,34.2504579721128
"1110012J17Rik",26.3947340831577,18.4860683974059,34.3015460381696,26.6266615257292,38.2489971135925,56.0943663759768,177.87136302457,42.8810272761377,76.8550917574616,34.2504579721128
"1110012L19Rik",117.833634299811,143.687167998018,121.770488435502,70.6630632798198,114.746991340777,101.331758614668,101.263399741711,112.562696599861,159.265973280523,146.662217470329
"1110014N23Rik",98.9802528118415,101.673376185732,118.340333831685,124.940488697652,99.6487030064646,86.8557930982866,88.0551302101832,97.5543370532132,136.116849257191,122.072145080094
"1110017D15Rik",0.94266907439849,0,0.85753865095424,2.0482047327484,1.00655255562085,0,4.40275651050916,1.07202568190344,0.925964960933273,0.878216871079816
"1110017F19Rik",0.94266907439849,2.52082750873716,0.85753865095424,1.0241023663742,4.02621022248342,1.80949568954764,1.76110260420366,3.21607704571033,38.8905283591974,7.90395183971835
"1110018G07Rik",435.513112372102,397.450470544226,403.900704599447,346.146599834479,323.103370354294,329.32821549767,334.609494798696,356.984552073846,290.752997733048,336.35706162357
"1110018J18Rik",740.937892477213,826.831422865789,796.653406736489,533.557332880958,602.924980816892,712.941301681769,522.166922146386,560.6694316355,758.36530300435,617.386460369111
"1110020G09Rik",378.952967908193,520.130742636101,415.906245712806,231.447134800569,263.716769572664,642.370969789411,416.500765894166,450.250786399446,308.34633199078,283.664049358781
"1110021J02Rik",51.846799091917,26.0485509236174,42.876932547712,64.5184490815745,34.222786891109,47.0468879282386,42.2664625008879,47.1691300037515,47.2242130075969,57.9623134912679
"1110021L09Rik",74.4708568774807,89.0692386420464,84.8963264444697,130.061000529523,120.786306674503,45.2373922386909,71.3246554702484,49.3131813675583,37.9645633982642,29.8593736167138
"1110025L11Rik",0,0,0,0,0,0,0,8.57620545522754,0,0
"1110028C15Rik",557.117422969508,615.081912131868,444.205021194296,386.086592123073,553.60390559147,694.846344786293,591.730475012431,604.622484593541,481.501779685302,344.261013463288
"1110031I02Rik",49.0187918687215,47.8957226660061,61.7427828687053,50.1810159523358,33.2162343354882,45.2373922386909,38.7442572924806,57.8893868227859,33.3347385935978,25.4682892613147
"1110032A03Rik",176.279116912518,263.006336744911,327.57976466452,159.759969154375,158.028751232474,68.7608362028102,125.918836200562,79.3299004608547,162.969833124256,99.2385064320192
"1110032A04Rik",0,0,0,2.0482047327484,0,1.80949568954764,2.64165390630549,0,94.4484260151938,0
"1110032F04Rik",0,0.840275836245721,0,4.0964094654968,0,7.23798275819055,3.52220520840733,1.07202568190344,0,0
"1110034A24Rik",45.2481155711275,49.5762743384975,53.1673963591629,43.0122993877164,46.3014175585593,28.9519310327622,28.1776416672586,38.5929245485239,47.2242130075969,43.9108435539908
"1110034B05Rik",64.1014970590973,64.7012393909205,70.3181693782477,50.1810159523358,55.360390559147,45.2373922386909,64.2802450534337,36.448873184717,43.5203531638638,50.9365785226293
"1110034G24Rik",68.8148424310898,80.6664802795892,83.1812491425613,47.1087088532132,53.3472854479053,61.5228534446197,72.2052067723502,73.9697720513375,116.671585077592,56.2058797491082
"1110037F02Rik",443.997134041689,437.783710684021,420.193938967578,473.13529326488,354.306499578541,398.08905170048,455.245023186647,414.873938896632,429.647741873038,415.396580020753
"1110038D17Rik",561.8307683415,691.547013230228,848.105725793743,394.279411054067,428.791388694484,446.945435318266,350.459418236529,346.264295254812,799.107761285414,545.372676940566
"1110038F14Rik",63.1588279846988,56.2984810284633,75.4634012839731,48.1328112195874,73.4783365603224,54.2848706864291,61.6385911471282,73.9697720513375,72.2252669527953,72.0137834285449
"1110049F12Rik",164.024418945337,170.575994757881,183.513271304207,120.844079232156,169.100829344304,139.331168095168,116.232771877442,150.083595466482,169.451587850789,155.444386181127
"1110051M20Rik",142.343030234172,110.076134548189,114.910179227868,73.7353703789423,150.982883343128,200.854021539788,157.618683076228,169.380057740744,179.637202421055,139.636482501691
"1110054O05Rik",64.1014970590973,71.4234460808863,74.6058626330189,124.940488697652,61.3997058928721,37.9994094805004,51.9525268240081,53.6012840951721,62.9656173434625,90.4563377212211
"1110057K04Rik",252.635311938795,287.374335996037,289.848064022533,312.351221744131,221.441562236588,164.664107748835,188.437978649792,146.867518420772,149.080358710257,109.777108884977
"1110057P08Rik",0,0,0,0,0,0,0,0,0,0
"1110058L19Rik",377.067629759396,473.915571642587,390.180086184179,151.567150223381,314.044397353707,360.08964221998,424.425727613083,420.234067306149,313.902121756379,277.516531261222
"1110059E24Rik",119.718972448608,146.207995506755,163.78988233226,119.819976865781,137.897700120057,148.378646542906,147.052067451006,107.202568190344,137.968779179058,107.142458271738
"1110059G10Rik",88.6108929934581,92.4303419870293,69.4606307272934,62.4702443488261,80.5242044496683,115.807724131049,95.0995406269978,70.7536950056272,104.63404058546,94.8474220766202
"1110059M19Rik",3.77067629759396,1.68055167249144,1.71507730190848,56.325630150581,8.05242044496683,0,0.880551302101832,2.14405136380688,3.70385984373309,7.02573496863853
"1110065P20Rik",61.2734898359019,84.8678594608178,82.323710491607,41.9881970213422,65.4259161153555,45.2373922386909,36.1026033861751,51.4572327313652,61.113687421596,48.3019279093899
"1110067D22Rik",680.60707171571,823.470319520807,644.869065517588,515.123490286222,739.816128381328,1190.64816372235,835.643185694638,1011.99224371685,425.943882029305,524.29547203465
"1190002H23Rik",835.204799917062,1052.86562281589,1430.37446979167,1027.17467347332,692.508158267148,305.804771533551,695.635528660447,230.48552160924,1261.16427679112,794.786268327234
"1190002N15Rik",134.801677638984,129.402478781841,127.773258992182,219.157906404079,180.172907456133,164.664107748835,160.260336982533,188.676520015006,98.1522858589269,124.706795693334
"1190003J15Rik",1.88533814879698,18.4860683974059,1.71507730190848,9.21692129736779,1.00655255562085,128.474193957882,1.76110260420366,4.28810272761377,28.7049137889314,0
"1190005F20Rik",166.852426168533,203.346752371465,155.214495822717,153.61535495613,161.048408899337,195.425534471145,202.526799483421,225.125393199723,115.745620116659,129.976096919813
"1190005I06Rik",33.9360866783456,64.7012393909205,89.1840196992409,41.9881970213422,12.0786306674503,5.42848706864291,37.8637059903788,7.5041797733241,17.5933342577322,6.14751809755871
"1190007I07Rik",194.189829326089,215.110614078905,166.362498285123,69.6389609134455,168.094276788683,144.759655163811,156.738131774126,150.083595466482,162.969833124256,156.322603052207
"1200009I06Rik",16.9680433391728,5.04165501747433,9.43292516049664,22.5302520602324,41.268654780455,16.2854612059287,23.7748851567495,46.097104321848,31.4828086717313,25.4682892613147
"1200011I18Rik",245.093959343607,257.124405891191,264.121904493906,241.688158464311,226.474325014692,224.377465503907,239.509954171698,177.956263195971,180.563167381988,214.284916543475
"1200011M11Rik",113.120288927819,136.964961308053,112.337563275005,80.9040869435617,102.668360673327,104.950749993763,103.905053648016,113.634722281765,101.85614570266,94.8474220766202
"1200014J11Rik",151.769720978157,153.770478032967,179.225578049436,192.531244878349,129.84527967509,108.569741372858,124.157733596358,128.643081828413,181.489132342921,151.931518696808
"1200016B10Rik",201.731181921277,266.367440089894,218.672355993331,187.410733046478,135.884595008815,204.473012918883,218.376722921254,156.515749557903,234.269135116118,212.528482801316
"1300001I01Rik",1415.88894974653,2314.11965302072,2021.21860029914,1854.64938550367,1449.43568009403,1684.64048696885,1440.5819302386,1859.96455810247,859.295483746077,827.280292557187
"1300002K09Rik",0.94266907439849,5.04165501747433,3.43015460381696,10.241023663742,4.02621022248342,224.377465503907,8.80551302101832,41.8090015942342,1.85192992186655,3.51286748431927
"1300010F03Rik",1106.69349334383,2095.64793559683,1700.49914484226,1150.06695743823,770.012705049954,1114.64934476134,983.575804447746,1327.16779419646,823.182850269679,791.273400842914
"1300014I06Rik",70.7001805798868,60.4998602096919,73.7483239820646,192.531244878349,63.4128110041138,135.712176716073,77.4885145849612,67.5376179599169,113.893690194793,113.289976369296
"1300017J02Rik",16.0253742647743,49.5762743384975,5.14523190572544,4.0964094654968,1.00655255562085,470.468879282386,15.849923437833,88.9781315979857,6.48175472653291,37.7633254564321
"1300018I17Rik",73.5281878030822,86.5484111333093,79.7510945387443,78.8558822108133,102.668360673327,101.331758614668,91.5773354185905,111.490670917958,61.113687421596,99.2385064320192
"1300018J18Rik",82.9548785470671,131.923306290578,131.203413595999,102.41023663742,113.740438785157,133.902681026525,103.905053648016,110.418645236055,115.745620116659,113.289976369296
"1500001M20Rik",50.9041300175185,53.7776535197262,46.3070871515289,36.8676851894712,37.2424445579716,36.1899137909528,31.6998468756659,42.8810272761377,32.4087736326645,43.9108435539908
"1500002C15Rik",2.82800722319547,0,2.57261595286272,5.120511831871,4.02621022248342,0,0.880551302101832,1.07202568190344,3.70385984373309,0.878216871079816
"1500002O20Rik",72.5855187286837,65.5415152271662,78.8935558877901,60.4220396160778,80.5242044496683,54.2848706864291,72.2052067723502,124.354979100799,88.8926362495942,107.142458271738
"1500003O03Rik",1317.85136600909,1424.2675424365,1808.54901486249,1235.06745384728,988.434609619679,754.559702541365,810.107197933685,692.528590509624,945.410225112871,663.931954536341
"1500009C09Rik",0,0,0,1.0241023663742,0,0,28.1776416672586,1.07202568190344,0,0.878216871079816
"1500009L16Rik",7.54135259518792,9.24303419870293,10.2904638114509,1.0241023663742,7.04586788934598,0,15.849923437833,4.28810272761377,4.62982480466636,8.78216871079816
"1500010J02Rik",77.2988641006762,80.6664802795892,86.6114037463782,95.2415200728005,103.674913228948,94.0937758564772,108.307810158525,100.770414098924,77.7810567183949,85.1870364947422
"1500011B03Rik",7.54135259518792,5.04165501747433,9.43292516049664,14.3374331292388,12.0786306674503,3.61899137909528,18.4915773441385,3.21607704571033,9.25964960933273,7.02573496863853
"1500011H22Rik",20.7387196367668,22.6874475786345,31.7289300853069,12.2892283964904,12.0786306674503,12.6664698268335,11.4471669273238,7.5041797733241,28.7049137889314,16.6861205505165
"1500012F01Rik",269.603355277968,163.01351223167,210.954508134743,144.398433658762,101.661808117706,119.426715510144,149.693721357311,85.7620545522754,594.469504919161,218.676000898874
"1500015O10Rik",15.0827051903758,3.36110334498288,3.43015460381696,2.0482047327484,14.091735778692,16.2854612059287,24.6554364588513,11.7922825009379,5.55578976559964,29.8593736167138
"1500031L02Rik",127.260325043796,115.95806540191,93.4717129540121,62.4702443488261,133.871489897574,99.5222629251201,94.218989324896,103.986491144634,127.783164608792,104.507807658498
"1500032L24Rik",470.391868124847,441.144814029004,519.668422478269,263.194308158169,509.315593144152,405.327034458671,364.548239070158,426.66622139757,507.428798591433,302.106603651457
"1500035N22Rik",2.82800722319547,2.52082750873716,3.43015460381696,5.120511831871,3.01965766686256,5.42848706864291,3.52220520840733,3.21607704571033,1.85192992186655,7.90395183971835
"1520401A03Rik",1.88533814879698,0,0.85753865095424,5.120511831871,0,1.80949568954764,2.64165390630549,1.07202568190344,1.85192992186655,1.75643374215963
"1520402A15Rik",61.2734898359019,127.72192710935,137.206184152678,68.6148585470713,55.360390559147,45.2373922386909,95.0995406269978,84.6900288703719,40.742458281064,46.5454941672303
"1600002H07Rik",18.8533814879698,20.1666200698973,25.7261595286272,34.8194804567228,27.1769190017631,50.6658793073339,23.7748851567495,31.0887447751998,41.6684232419973,33.372241101033
"1600002K03Rik",21.6813887111653,19.3263442336516,27.4412368305357,31.7471733576002,24.1572613349005,41.6184008595957,43.1470138029897,27.8726677294895,25.9270189061316,30.7375904877936
"1600012F09Rik",90.4962311422551,90.7497903145379,104.619715416417,70.6630632798198,84.5504146721518,92.2842801669295,92.4578867206923,101.842439780827,88.8926362495942,59.7187472334275
"1600012H06Rik",179.107124135713,173.096822266619,191.231119162795,197.65175671022,178.159802344891,179.140073265216,154.977029169922,137.219287283641,175.007377616389,143.14934998601
"1600012P17Rik",2.82800722319547,1.68055167249144,2.57261595286272,2.0482047327484,1.00655255562085,0,0.880551302101832,0,0.925964960933273,0
"1600014C10Rik",557.117422969508,469.714192461358,529.95888628972,511.027080820725,354.306499578541,327.518719808122,287.059724485197,256.214137974923,186.118957147588,199.355229735118
"1600014K23Rik",0,0,0,1.0241023663742,0,0,0,0,0,0
"1600015I10Rik",0,0,0,2.0482047327484,1.00655255562085,0,1.76110260420366,2.14405136380688,0,0.878216871079816
"1600016N20Rik",0,0,0.85753865095424,6.1446141982452,0,1.80949568954764,2.64165390630549,2.14405136380688,10.185614570266,1.75643374215963
"1600021P15Rik",55.6174753895109,84.0275836245721,45.4495485005747,40.964094654968,82.53730956091,113.998228441501,76.6079632828593,85.7620545522754,75.9291267965284,76.404867783944
"1600027N09Rik",71.6428496542853,99.9928245132408,65.1729374725222,72.7112680125681,68.4455737822181,72.3798275819055,76.6079632828593,69.6816693237237,91.670531132394,85.1870364947422
"1600029D21Rik",3.77067629759396,2.52082750873716,7.71784785858816,75.7835751116907,6.03931533372513,9.04747844773819,9.68606432312015,4.28810272761377,5.55578976559964,0
"1600029I14Rik",0,0.840275836245721,1.71507730190848,2.0482047327484,1.00655255562085,0,6.16385911471282,3.21607704571033,0.925964960933273,0.878216871079816
"1600029O15Rik",0,3.36110334498288,2.57261595286272,5.120511831871,7.04586788934598,1.80949568954764,0.880551302101832,2.14405136380688,3.70385984373309,8.78216871079816
"1700001C02Rik",0,0,0,0,0,0,1.76110260420366,0,0,0
"1700001C19Rik",0,0,0,2.0482047327484,0,3.61899137909528,0,0,1.85192992186655,0.878216871079816
"1700001F09Rik",0,0,0,1.0241023663742,0,0,0.880551302101832,0,0,0
"1700001G17Rik",0.94266907439849,0.840275836245721,1.71507730190848,0,0,0,0,0,0.925964960933273,1.75643374215963
"1700001J11Rik",0,0.840275836245721,0.85753865095424,2.0482047327484,1.00655255562085,0,2.64165390630549,0,0.925964960933273,0
"1700001K19Rik",0.94266907439849,4.20137918122861,3.43015460381696,3.0723070991226,4.02621022248342,5.42848706864291,6.16385911471282,3.21607704571033,6.48175472653291,8.78216871079816
"1700001L05Rik",7.54135259518792,4.20137918122861,6.00277055667968,9.21692129736779,11.0720781118294,1.80949568954764,1.76110260420366,5.36012840951721,22.2231590623985,7.90395183971835
"1700001L19Rik",0.94266907439849,0.840275836245721,0,2.0482047327484,0,5.42848706864291,7.04441041681465,3.21607704571033,2.77789488279982,0.878216871079816
"1700001O22Rik",0.94266907439849,0.840275836245721,0,7.16871656461939,2.01310511124171,0,4.40275651050916,2.14405136380688,2.77789488279982,2.63465061323945
"1700001P01Rik",0,0,0.85753865095424,0,0,0,1.76110260420366,1.07202568190344,0,0
"1700003E16Rik",2.82800722319547,2.52082750873716,2.57261595286272,10.241023663742,5.03276277810427,3.61899137909528,3.52220520840733,4.28810272761377,2.77789488279982,0
"1700003E24Rik",0,0,0,0,0,0,0,0,0,0
"1700003F12Rik",2.82800722319547,0,0.85753865095424,2.0482047327484,4.02621022248342,0,1.76110260420366,0,0,2.63465061323945
"1700003H04Rik",0,0,0,2.0482047327484,0,0,0.880551302101832,0,0,0
"1700003M02Rik",0,0,0,6.1446141982452,0,0,4.40275651050916,0,0,0
"1700006A11Rik",0,0,0,3.0723070991226,0,0,3.52220520840733,0,0,0
"1700006E09Rik",0,0,0,1.0241023663742,0,0,0,0,0,0
"1700007B14Rik",0.94266907439849,0,2.57261595286272,2.0482047327484,1.00655255562085,3.61899137909528,2.64165390630549,1.07202568190344,0.925964960933273,1.75643374215963
"1700007E06Rik",0,0,0,0,0,0,0,0,2.77789488279982,0
"1700007G11Rik",0,0,0,1.0241023663742,3.01965766686256,0,0.880551302101832,2.14405136380688,0,2.63465061323945
"1700007I08Rik",0,0,0.85753865095424,0,5.03276277810427,1.80949568954764,0.880551302101832,0,0,0.878216871079816
"1700007K09Rik",0,0,0,1.0241023663742,0,0,0,0,0,0
"1700007K13Rik",0,4.20137918122861,0.85753865095424,2.0482047327484,0,0,1.76110260420366,0,0,0.878216871079816
"1700008A04Rik",0,0,0,1.0241023663742,0,0,0.880551302101832,0,0,0
"1700008F21Rik",0.94266907439849,0.840275836245721,0,4.0964094654968,0,1.80949568954764,3.52220520840733,0,0,2.63465061323945
"1700008I05Rik",0,0.840275836245721,0,3.0723070991226,0,0,0.880551302101832,1.07202568190344,0,0
"1700008O03Rik",0,0.840275836245721,0.85753865095424,6.1446141982452,1.00655255562085,0,1.76110260420366,0,0,2.63465061323945
"1700008P02Rik",0,0,0.85753865095424,1.0241023663742,0,0,0.880551302101832,0,0,0
"1700008P20Rik",0,0,0,0,0,0,0.880551302101832,0,0,0
"1700009N14Rik",0,0,0,1.0241023663742,0,0,0,0,0,0
"1700009P17Rik",7.54135259518792,7.56248252621149,12.0055411133594,9.21692129736779,8.05242044496683,0,7.92496171891648,5.36012840951721,12.9635094530658,6.14751809755871
"1700010B08Rik",0,0,0,1.0241023663742,0,0,0.880551302101832,0,0,0
"1700010D01Rik",0,0,0,1.0241023663742,0,0,2.64165390630549,0,0,0
"1700010H22Rik",0,0,0,0,0,0,0,0,0,0
"1700010I14Rik",0,0,0.85753865095424,5.120511831871,2.01310511124171,0,0,1.07202568190344,4.62982480466636,6.14751809755871
"1700010L04Rik",0,0.840275836245721,0,1.0241023663742,0,0,0.880551302101832,0,0,0
"1700010M22Rik",0,0,0,1.0241023663742,0,0,0,0,0,0
"1700011A15Rik",0,0,0,1.0241023663742,0,0,0,0,0,0
"1700011E24Rik",0,0,0,1.0241023663742,0,0,0,0,0.925964960933273,0.878216871079816
"1700011F03Rik",0,0,0,1.0241023663742,0,0,0,0,0,0
"1700011F14Rik",0,0,0,1.0241023663742,0,0,0.880551302101832,0,0,0
"1700011H14Rik",2.82800722319547,2.52082750873716,0,2.0482047327484,0,1.80949568954764,2.64165390630549,0,160.191938241456,1.75643374215963
"1700011I03Rik",1.88533814879698,3.36110334498288,0,1.0241023663742,7.04586788934598,0,3.52220520840733,3.21607704571033,3.70385984373309,0.878216871079816
"1700011L22Rik",0,0.840275836245721,0,1.0241023663742,0,1.80949568954764,0,0,0.925964960933273,0
"1700011M02Rik",0,0,0,0,0,0,0,0,0,0
"1700012A03Rik",0,0,0,3.0723070991226,1.00655255562085,0,0,1.07202568190344,0,0
"1700012A16Rik",1.88533814879698,0.840275836245721,0,8.19281893099359,0,3.61899137909528,7.04441041681465,3.21607704571033,2.77789488279982,0.878216871079816
"1700012B07Rik",0,0,0,1.0241023663742,0,0,1.76110260420366,0,0,0
"1700012B09Rik",0,0,0,3.0723070991226,0,0,0,0,0,0
"1700012B15Rik",22.6240577855638,27.7291025961088,21.438466273856,19.4579449611098,31.2031292242465,18.0949568954764,23.7748851567495,25.7286163656826,32.4087736326645,28.9811567456339
"1700012L04Rik",0,0,0,0,0,0,0.880551302101832,0,0,0
"1700012P22Rik",0,0,0,0,0,0,0,0,0.925964960933273,0
"1700013D24Rik",0,0,0,2.0482047327484,0,0,0.880551302101832,0,0,0
"1700013F07Rik",0,0,0,1.0241023663742,1.00655255562085,0,2.64165390630549,1.07202568190344,0,0
"1700013G24Rik",0,0,0,2.0482047327484,0,0,1.76110260420366,0,0,0.878216871079816
"1700013H16Rik",0,0,0.85753865095424,1.0241023663742,1.00655255562085,0,0,0,0.925964960933273,0.878216871079816
"1700013N18Rik",4.71334537199245,2.52082750873716,0.85753865095424,5.120511831871,2.01310511124171,1.80949568954764,6.16385911471282,2.14405136380688,7.40771968746618,8.78216871079816
"1700014D04Rik",0,0,0,0,0,0,0.880551302101832,2.14405136380688,0,0.878216871079816
"1700014N06Rik",0,0,0,0,1.00655255562085,0,0.880551302101832,0,0,0
"1700015E13Rik",0.94266907439849,0,0.85753865095424,3.0723070991226,4.02621022248342,1.80949568954764,2.64165390630549,0,0.925964960933273,1.75643374215963
"1700015F17Rik",0.94266907439849,0,0,2.0482047327484,0,0,0,0,0,0
"1700016C15Rik",1.88533814879698,7.56248252621149,4.2876932547712,4.0964094654968,1.00655255562085,9.04747844773819,7.04441041681465,11.7922825009379,2.77789488279982,0.878216871079816
"1700016D06Rik",0,0,0,0,0,1.80949568954764,0,0,0,0
"1700016H13Rik",0,0,0,1.0241023663742,2.01310511124171,0,0,0,0,0
"1700016K19Rik",0,0,0,1.0241023663742,0,0,0,0,3.70385984373309,0
"1700016M24Rik",0,0,0,5.120511831871,2.01310511124171,0,2.64165390630549,1.07202568190344,0,0.878216871079816
"1700017B05Rik",109.349612630225,111.756686220681,138.063722803633,157.711764421627,90.5897300058769,79.6178103400961,106.546707554322,67.5376179599169,93.5224610542605,148.418651212489
"1700017D01Rik",0,0,0,3.0723070991226,0,0,0.880551302101832,0,0,0
"1700017G19Rik",0,0,0,3.0723070991226,0,0,0.880551302101832,0,0,0.878216871079816
"1700017N19Rik",0,0,0,1.0241023663742,0,3.61899137909528,0.880551302101832,2.14405136380688,0,0
"1700018A14Rik",0.94266907439849,0,1.71507730190848,1.0241023663742,0,0,0,0,0,0
"1700018B08Rik",0,0,1.71507730190848,1.0241023663742,0,0,2.64165390630549,1.07202568190344,0,0.878216871079816
"1700018B24Rik",0,0,0,0,0,0,0,0,0,0
"1700018C11Rik",0,0,0.85753865095424,1.0241023663742,0,0,0.880551302101832,0,0,0.878216871079816
"1700018F24Rik",0,0,0,2.0482047327484,0,0,0,0,0,0
"1700018L24Rik",0,0,0,1.0241023663742,1.00655255562085,0,2.64165390630549,1.07202568190344,2.77789488279982,0
"1700019A02Rik",1.88533814879698,0.840275836245721,0,1.0241023663742,1.00655255562085,1.80949568954764,0,0,0.925964960933273,1.75643374215963
"1700019B03Rik",0,0,0,0,0,0,2.64165390630549,2.14405136380688,0,0
"1700019D03Rik",75.4135259518792,63.0206877184291,54.0249350101171,58.3738348833294,66.4324686709764,48.8563836177862,83.652373699674,41.8090015942342,52.7800027731965,58.8405303623477
"1700019E19Rik",57.5028135383079,37.8124126310574,52.3098577082086,44.0364017540906,50.3276277810427,47.0468879282386,53.7136294282117,37.5208988666205,65.7435122262624,40.3979760696716
"1700019G06Rik",0,0,0,0,0,0,0,0,0,0
"1700019G17Rik",3.77067629759396,10.9235858711944,16.2932343681306,7.16871656461939,2.01310511124171,19.904452585024,9.68606432312015,5.36012840951721,31.4828086717313,11.4168193240376
"1700019L03Rik",1.88533814879698,2.52082750873716,3.43015460381696,2.0482047327484,6.03931533372513,0,4.40275651050916,4.28810272761377,2.77789488279982,5.2693012264789
"1700019M22Rik",0,0,0,0,0,0,1.76110260420366,0,0,0
"1700019N12Rik",0.94266907439849,5.88193085372005,2.57261595286272,3.0723070991226,0,0,1.76110260420366,0,1.85192992186655,0.878216871079816
"1700019N19Rik",0.94266907439849,0,0,0,0,0,0.880551302101832,0,0,0
