"","chr","start","end","gene","geneLength","Liver_LTAL_rep1","Liver_LTAL_rep2","Liver_LTAL_rep3","Liver_LTDR_rep1","Liver_LTDR_rep2","Liver_LTDR_rep3","Liver_Young_rep1","Liver_Young_rep2","Liver_Young_rep3"
"7570","chr3",98527466,98529466,"Hsd3b2",13437,0.27956970886539,0.279819268584734,0.340109591270998,0.391174374663664,0.272250401505615,0.455724171760159,0.460107241214733,0.567681118274762,0.513378470708178
"7571","chr3",98566051,98568051,"Hsd3b3",21653,0.199692649189564,0.373092358112979,0.170054795635499,0.152123367924758,0.314135078660325,0.239854827242189,0.569656584361098,0.291950289398449,0.15624562151988
"7574","chr3",98617366,98619366,"Hsd3b6",8940,0.459293093135998,0.52854750732672,0.340109591270998,0.456370103774274,0.439789110124454,0.0959419308968756,0.328648029439095,0.259511368354177,0.669624092228059
"7569","chr3",98662717,98664717,"Hsd3b1",7598,0.439323828217041,0.373092358112979,0.531421236360934,0.521565832884885,0.607327818743294,0.479709654484378,0.59156645299037,0.729875723496123,0.580340879930984
"7292","chr3",98696153,98698153,"Hao2",18712,0.499231622973911,0.466365447641224,0.31885274181656,0.630225381402569,0.586385480165939,0.503695137208597,0.657296058878189,0.259511368354177,0.312491243039761
"16123","chr3",98944012,98946012,"Wars2",79114,1.35791001448904,1.95873488009314,1.91311645089936,1.45603795013697,1.21465563748659,1.43912896345313,2.16907699429803,1.88145742056778,1.16068175986197
"14557","chr3",99056682,99058682,"Tbx15",100501,0.698924272163475,0.746184716225958,0.701476031996433,0.651957291106106,0.502616125856519,0.575651585381254,0.460107241214733,0.794753565584667,0.580340879930984
"13943","chr3",99688339,99690339,"Spag17",257906,0.7788013318393,0.404183387955727,0.595191784724246,0.651957291106106,0.460731448701809,0.719564481726567,0.525836847102552,0.519022736708354,0.580340879930984
"16161","chr3",99965326,99967326,"Wdr3",24224,1.45775633908382,1.58564252198016,1.36043836508399,1.47776985984051,1.2565403146413,1.58304185979845,1.29268224912711,1.68682389430215,1.36156898753039
"6288","chr3",99965440,99967440,"Gdap2",44464,1.43778707416486,1.58564252198016,1.4242089134473,1.49950176954404,1.17277096033188,1.55905637707423,1.29268224912711,1.68682389430215,1.29460657830758
"604","chr3",100229327,100231327,"4930406D18Rik",11350,0.718893537082431,0.839457805754203,0.807760279268619,0.673689200809643,0.649212495898004,0.815506412623443,0.766845402024554,0.616339499841171,0.602661683005253
"8946","chr3",100488396,100490396,"Man1a2",123270,1.8771109023819,2.17637208899238,1.33918151562955,2.02106760242893,1.38219434610543,2.2786208588008,1.70896975308329,1.78414065743497,1.07139854756489
"16104","chr3",100628381,100630381,"Vtcn1",71464,0.579108682649736,0.590729567012217,0.701476031996433,0.630225381402569,0.565443141588584,0.863477378071881,0.701115796136735,0.583900578796898,0.580340879930984
"15326","chr3",100725415,100727415,"Trim45",11519,3.35483650638468,3.94856079002903,3.44360961161885,3.0641992681987,1.88481047196195,3.78970627042659,4.77635136118151,4.3630348804546,2.72313797506077
"15511","chr3",100772586,100774586,"Ttf2",30804,1.31797148465112,1.33691428323817,1.7643185047183,1.62989322776527,1.02617459029039,1.67898379069532,1.75278949034184,1.37865414438157,1.02675694141636
"3179","chr3",100832418,100834418,"Cd101",35967,0.519200887892867,0.559638537169469,0.573934935269809,0.586761561995496,0.628270157320649,0.479709654484378,0.43819737258546,0.567681118274762,0.64730328915379
"11882","chr3",100913089,100915089,"Ptgfrn",69931,1.03840177578573,1.39909634292367,0.892787677086369,1.15179121428745,0.984289913135684,1.67898379069532,1.1393131687222,1.07048439446098,1.04907774449063
"3191","chr3",101090862,101092862,"Cd2",12032,0.818739861677213,0.435274417798476,0.786503429814182,0.673689200809643,0.628270157320649,0.935433826244538,0.613476321619643,0.82719248662894,0.669624092228059
"7732","chr3",101180047,101182047,"Igsf3",85936,0.938555451190952,1.27473222355268,1.02032877381299,1.15179121428745,0.921462897403619,1.31920154983204,1.07358356283438,1.34621522333729,0.870511319896476
"2182","chr3",101407630,101409630,"Atp1a1",28489,2.0168957568146,3.23346710364582,2.65710618180467,2.91207590027394,1.63350240903369,3.09412727142424,3.17693095124458,3.03303911763944,1.80798504901576
"8898","chr3",101639146,101641146,"Mab21l3",23148,0.619047212487649,0.994912954967944,0.743989730905307,0.934472117252085,0.774866527362134,0.815506412623443,0.460107241214733,0.632558960363307,0.736586501450864
"13427","chr3",101727376,101729376,"Slc22a15",68683,1.11827883546156,1.27473222355268,1.63677740799168,1.84721232480063,1.17277096033188,1.91883861793751,1.64324014719547,1.65438497325788,0.982115335267819
"10042","chr3",101813067,101815067,"Nhlh2",5348,0.0998463245947821,0.0932730895282447,0.488907537452059,0.34771055525659,0.16753870861884,0.239854827242189,0.306738160809822,0.259511368354177,0.580340879930984
"2935","chr3",101889432,101891432,"Casq2",60003,0.978493981028865,0.808366775911454,0.595191784724246,0.738884929920254,0.712039511630069,0.623622550829692,0.723025664766008,0.762314644540395,0.602661683005253
"15883","chr3",102007616,102009616,"Vangl1",47998,1.39784854432695,1.11927707433894,1.38169521453843,1.36911031132282,1.00523225171304,1.67898379069532,1.3803217236442,1.24889846020448,0.937473729119282
"10034","chr3",102272850,102274850,"Ngf",51086,0.978493981028865,0.839457805754203,1.02032877381299,0.977935936659159,1.02617459029039,1.00739027441719,0.854484876541646,1.00560655237244,0.915152926045013
"15447","chr3",102537692,102539692,"Tspan2",37541,1.03840177578573,1.24364119370993,1.12661302108518,1.15179121428745,0.921462897403619,1.3911579980047,1.11740330009292,1.24889846020448,1.02675694141636
"421","chr3",102538340,102540340,"2410057H14Rik",15187,1.31797148465112,0.994912954967944,1.06284247272187,1.26045076280514,0.984289913135684,1.51108541162579,1.11740330009292,1.44353198647011,1.02675694141636
"15429","chr3",102585637,102587637,"Tshb",5317,0.27956970886539,0.124364119370993,0.191311645089936,0.260782916442443,0.230365724350905,0.287825792690627,0.175278949034184,0.194633526265633,0.111604015371343
"14378","chr3",102739023,102741023,"Sycp1",117602,0.7788013318393,1.08818604449619,0.595191784724246,0.608493471699032,0.649212495898004,0.695578999002348,0.482017109844006,0.746095184018259,0.80354891067367
"10231","chr3",102767056,102769056,"Nr1h5",24476,0.479262358054954,0.404183387955727,0.573934935269809,0.608493471699032,0.37696209439239,0.191883861793751,0.394377635326914,0.275730828876313,0.267849636891223
"13299","chr3",102798662,102800662,"Sike1",8175,0.998463245947821,1.21255016386718,1.63677740799168,0.956204026955622,0.900520558826264,1.31920154983204,1.46796119816129,1.29755684177089,0.982115335267819
"4072","chr3",102823468,102825468,"Csde1",37644,2.43625032011268,2.36291826804887,2.91218837525792,1.95587187331832,1.2565403146413,2.13470796245548,2.7606434472884,2.62755260458604,1.5624562151988
"10252","chr3",102861207,102863207,"Nras",9630,0.439323828217041,0.373092358112979,0.616448634178683,0.521565832884885,0.439789110124454,0.743549964450786,0.788755270653827,0.746095184018259,0.513378470708178
"1678","chr3",102876936,102878936,"Ampd1",25707,0.239631179027477,0.310910298427483,0.531421236360934,0.478102013477811,0.356019755815035,0.21586934451797,0.416287503956187,0.324389210442721,0.357132849188298
"4603","chr3",102930478,102932478,"Dennd2c",42178,0.439323828217041,0.404183387955727,0.382623290179872,0.565029652291959,0.586385480165939,0.599637068105473,0.460107241214733,0.53524219723049,0.624982486079521
"2484","chr3",102974633,102976633,"Bcas2",7444,1.21812516005634,1.21255016386718,1.16912671999405,1.21698694339806,0.670154834475359,1.22325961893516,1.35841185501492,1.60572659169147,0.870511319896476
"15311","chr3",103082215,103084215,"Trim33",79476,1.83717237254399,2.20746311883513,1.87060275199049,1.54296558895112,1.27748265321865,2.44651923787033,2.1909868629273,1.91389634161206,1.02675694141636
"14424","chr3",103378203,103380203,"Syt6",59899,0.858678391515126,1.27473222355268,1.12661302108518,0.825812568734401,0.691097173052714,0.911448343520319,0.788755270653827,0.90828978923962,0.848190516822207
"10473","chr3",103540924,103542924,"Olfml3",2608,0.678955007244518,1.18145913402443,0.956558225449681,0.76061683962379,0.921462897403619,0.935433826244538,1.1393131687222,1.02182601289457,0.64730328915379
"7433","chr3",103594198,103596198,"Hipk1",51461,1.93701869713877,1.7410976711939,1.74306165526386,1.52123367924758,0.942405235980974,1.58304185979845,1.44605132953202,1.67060443378001,1.00443613834209
"6622","chr3",103606051,103608051,"Gm15471",5312,1.03840177578573,1.24364119370993,0.935301375995244,0.977935936659159,0.816751204516844,0.935433826244538,1.40223159227347,1.23267899968234,0.691944895302327
"4504","chr3",103612310,103614310,"Dclre1b",8783,1.39784854432695,1.8032797308794,1.9343733003538,1.58642940835819,0.837693543094199,1.48709992890157,1.81851909622966,1.78414065743497,0.937473729119282
"1830","chr3",103612439,103614439,"Ap4b1",12509,1.41781780924591,1.83437076072215,1.91311645089936,1.56469749865465,0.753924188784779,1.41514348072892,1.81851909622966,1.81657957847924,0.848190516822207
"2501","chr3",103635618,103637618,"Bcl2l15",21923,0.439323828217041,0.248728238741986,0.255082193453248,0.239051006738906,0.356019755815035,0.43173868903594,0.657296058878189,0.243291907832041,0.424095258411104
"11918","chr3",103663214,103665214,"Ptpn22",51956,0.938555451190952,0.932730895282448,1.04158562326743,0.586761561995496,0.628270157320649,0.695578999002348,0.876394745170919,0.90828978923962,0.49105766763391
"12755","chr3",103717042,103719042,"Rsbn1",52501,1.93701869713877,2.08309899946413,2.1044280959893,1.97760378302186,1.27748265321865,2.2786208588008,3.08929147672749,2.61133314406391,1.33924818445612
"11040","chr3",103771180,103773180,"Phtf1",39234,1.25806368989425,1.27473222355268,1.08409932217631,0.977935936659159,0.691097173052714,1.22325961893516,1.27077238049783,1.34621522333729,0.915152926045013
"8927","chr3",104023329,104025329,"Magi3",207142,3.07526679751929,3.35783122301681,3.37983906325554,3.49883746226944,2.38742659781847,3.81369175315081,4.71062175529369,4.49279056463169,2.58921315661516
"8725","chr3",104314779,104316779,"Lrig2",57874,1.45775633908382,2.05200796962138,1.89185960144492,1.78201659569002,0.900520558826264,2.08673699700705,2.21289673155657,2.1571882494441,1.00443613834209
"13386","chr3",104441590,104443590,"Slc16a1",19795,1.59754119351651,2.20746311883513,1.5942637090828,1.89067614420771,1.61256007045633,2.23064989335236,1.97188817663457,1.86523796004565,1.495493805976
"5650","chr3",104579465,104581465,"Fam19a3",10143,0.619047212487649,0.590729567012217,0.658962333087558,0.325978645553053,0.565443141588584,0.599637068105473,0.723025664766008,0.567681118274762,0.691944895302327
"11469","chr3",104582973,104584973,"Ppm1j",4962,1.01843251086678,1.55455149213741,1.44546576290174,0.999667846362696,0.921462897403619,1.05536123986563,1.31459211775638,1.11914277602739,1.00443613834209
"12424","chr3",104590951,104592951,"Rhoc",5426,1.57757192859756,2.11419002930688,1.80683220362717,1.91240805391124,1.21465563748659,2.42253375514611,1.59942040993693,2.12474932839983,1.38388979060465
"9402","chr3",104620481,104622481,"Mov10",23732,1.33794074957008,1.43018737276642,1.67929110690055,1.36911031132282,0.963347574558329,1.48709992890157,1.70896975308329,2.05987148631128,0.915152926045013
"2883","chr3",104666423,104668423,"Capza1",41721,1.73732604794921,2.02091693977864,1.46672261235618,1.47776985984051,1.00523225171304,1.94282410066173,1.73087962171257,1.62194605221361,1.24996497215904
"2883.1","chr3",104666423,104668423,"Capza1",41721,1.73732604794921,2.02091693977864,1.46672261235618,1.47776985984051,1.00523225171304,1.94282410066173,1.73087962171257,1.62194605221361,1.24996497215904
"16257","chr3",104763627,104765627,"Wnt2b",16905,1.29800221973217,1.92764385025039,1.02032877381299,0.956204026955622,0.816751204516844,1.41514348072892,0.679205927507462,1.21645953916021,0.982115335267819
"4186","chr3",104855064,104857064,"Cttnbp2nl",51232,1.2380944249753,1.58564252198016,1.61552055853724,1.32564649191575,1.00523225171304,1.34318703255626,1.68705988445402,1.91389634161206,1.29460657830758
"712","chr3",104868761,104870761,"4930564D02Rik",11963,0.599077947568693,0.777275746068706,0.510164386906496,0.565029652291959,0.607327818743294,0.359782240863284,0.482017109844006,0.600120039319035,0.558020076856716
"8095","chr3",105254247,105256247,"Kcnd3",221673,1.33794074957008,1.92764385025039,1.08409932217631,1.04313166576977,0.879578220248909,1.46311444617735,0.876394745170919,1.03804547341671,1.07139854756489
"263","chr3",105254873,105256873,"1700095B22Rik",4766,1.35791001448904,1.64782458166566,0.72273288145087,0.673689200809643,0.670154834475359,1.22325961893516,0.832575007912373,0.810973026106803,0.959794532193551
"4553","chr3",105489489,105491489,"Ddx20",9110,1.63747972335443,1.98982590993589,1.99814384871711,1.60816131806173,1.36125200752807,2.2786208588008,1.88424870211748,2.05987148631128,1.18300256293624
"12141","chr3",105603254,105605254,"Rap1a",73055,1.47772560400278,1.58564252198016,1.33918151562955,1.58642940835819,1.19371329890923,1.60702734252267,1.81851909622966,1.58950713116933,1.00443613834209
"1440","chr3",105672824,105674824,"Adora3",53136,0.499231622973911,0.870548835596951,0.595191784724246,0.521565832884885,0.649212495898004,0.623622550829692,0.503926978473279,0.616339499841171,0.401774455336835
"7637","chr3",105734582,105736582,"I830077J02Rik",6774,0.379416033460172,0.466365447641224,0.31885274181656,0.434638194070737,0.397904432969745,0.263840309966408,0.394377635326914,0.421705973575538,0.424095258411104
"16200","chr3",105761415,105763415,"Wdr77",10263,1.5576026636786,1.95873488009314,1.74306165526386,1.58642940835819,1.02617459029039,2.06275151428283,1.99379804526384,2.05987148631128,1.18300256293624
"2206","chr3",105762166,105764166,"Atp5f1",17386,1.25806368989425,1.67891561150841,1.33918151562955,1.21698694339806,1.04711692886775,1.72695475614376,1.55560067267838,1.84901849952351,1.11604015371343
"10598","chr3",105775719,105777719,"Ovgp1",13622,0.599077947568693,0.435274417798476,0.637705483633121,0.456370103774274,0.628270157320649,0.623622550829692,0.372467766697641,0.697436802451851,0.669624092228059
"200","chr3",105816564,105818564,"1700027A23Rik",17690,0.379416033460172,0.404183387955727,0.552678085815371,0.478102013477811,0.649212495898004,0.551666102657035,0.525836847102552,0.45414489461981,0.691944895302327
"3530","chr3",105915299,105917299,"Chia",18735,0.359446768541216,0.310910298427483,0.361366440725435,0.260782916442443,0.33507741723768,0.359782240863284,0.262918423551276,0.389267052531266,0.334812046114029
"3528","chr3",105969482,105971482,"Chi3l3",20011,0.359446768541216,0.52854750732672,0.488907537452059,0.478102013477811,0.439789110124454,0.383767723587503,0.701115796136735,0.405486513053402,0.424095258411104
"3529","chr3",106021397,106023397,"Chi3l4",17989,0.319508238703303,0.373092358112979,0.552678085815371,0.543297742588422,0.314135078660325,0.311811275414846,0.525836847102552,0.340608670964857,0.334812046114029
"2397","chr3",106208100,106210100,"BC051070",18799,0.139784854432695,0.0932730895282447,0.361366440725435,0.325978645553053,0.230365724350905,0.143912896345313,0.306738160809822,0.113536223654952,0.111604015371343
"4604","chr3",106284348,106286348,"Dennd2d",18624,1.13824810038052,0.839457805754203,1.36043836508399,1.26045076280514,0.963347574558329,1.43912896345313,1.18313290598074,1.1678011575938,0.959794532193551
"3454","chr3",106349679,106351679,"Cept1",45502,1.63747972335443,2.23855414867787,2.18945549380705,1.8254804150971,1.31936733037336,2.11072247973126,2.49772502373712,2.10852986787769,1.38388979060465
"4904","chr3",106349744,106351744,"Dram2",27019,1.63747972335443,2.23855414867787,2.21071234326148,1.76028468598649,1.27748265321865,2.08673699700705,2.51963489236639,2.10852986787769,1.38388979060465
"794","chr3",106523599,106525599,"4933421E11Rik",14895,1.81720310762503,2.11419002930688,2.33825343998811,1.73855277628295,1.17277096033188,1.75094023886798,2.89210265906403,2.33560231518759,1.24996497215904
"3242","chr3",106592067,106594067,"Cd53",31289,0.319508238703303,0.248728238741986,0.340109591270998,0.304246735849516,0.314135078660325,0.287825792690627,0.394377635326914,0.291950289398449,0.49105766763391
"8085","chr3",106903484,106905484,"Kcna2",13439,1.05837104070469,1.27473222355268,1.19038356944849,0.891008297845012,1.17277096033188,1.41514348072892,0.723025664766008,1.23267899968234,0.915152926045013
"4252","chr3",107023650,107025650,"Cym",10438,0.938555451190952,0.932730895282448,0.72273288145087,0.586761561995496,0.481673787279164,0.8874628607961,0.328648029439095,0.956948170806028,0.714265698376596
"11681","chr3",107041625,107043625,"Prok1",4177,0.758832066920344,0.901639865439699,0.701476031996433,0.630225381402569,0.649212495898004,1.07934672258985,0.613476321619643,0.746095184018259,0.64730328915379
"7320","chr3",107080775,107082775,"Hbxip",5224,0.718893537082431,0.994912954967944,0.956558225449681,0.869276388141475,0.753924188784779,1.05536123986563,1.11740330009292,0.875850868195348,0.513378470708178
"13394","chr3",107093209,107095209,"Slc16a4",20824,0.259600443946434,0.217637208899238,0.31885274181656,0.34771055525659,0.439789110124454,0.335796758139065,0.284828292180549,0.405486513053402,0.602661683005253
"8092","chr3",107260816,107262816,"Kcnc4",20596,1.5576026636786,1.49236943245192,1.12661302108518,0.847544478437938,0.837693543094199,1.19927413621095,0.723025664766008,1.10292331550525,1.07139854756489
"13658","chr3",107319936,107321936,"Slc6a17",50471,1.15821736529947,1.21255016386718,1.04158562326743,0.956204026955622,0.753924188784779,1.34318703255626,0.569656584361098,1.08670385498312,0.691944895302327
"1655","chr3",107396948,107398948,"Alx3",10739,0.918586186271995,1.05709501465344,1.02032877381299,0.825812568734401,0.607327818743294,1.17528865348673,0.59156645299037,1.08670385498312,0.758907304525133
"5668","chr3",107433628,107435628,"Fam40a",19179,1.01843251086678,0.994912954967944,1.21164041890293,0.847544478437938,0.586385480165939,1.00739027441719,1.0516736942051,1.31377630229302,0.825869713747939
"1510","chr3",107498466,107500466,"Ahcyl1",33429,2.95545120800555,3.42001328270231,2.99721577307567,2.4774377062032,1.44502136183749,2.95021437507893,4.0533256964155,3.74669538061343,2.20975950435259
"4074","chr3",107562387,107564387,"Csf1",19422,1.39784854432695,2.26964517852062,1.80683220362717,1.91240805391124,1.04711692886775,2.2786208588008,1.88424870211748,1.84901849952351,1.18300256293624
"5350","chr3",107679147,107681147,"Eps8l3",15671,1.03840177578573,0.901639865439699,0.871530827631931,0.651957291106106,0.691097173052714,0.791520929899224,0.854484876541646,0.90828978923962,0.736586501450864
"7152","chr3",107697771,107699771,"Gstm5",2832,0.938555451190952,1.43018737276642,1.08409932217631,0.847544478437938,0.649212495898004,1.19927413621095,1.29268224912711,1.02182601289457,0.781228107599402
"809","chr3",107698131,107700131,"4933431E20Rik",7364,0.878647656434083,1.36800531308092,0.956558225449681,0.825812568734401,0.649212495898004,1.05536123986563,1.24886251186856,1.03804547341671,0.870511319896476
"7154","chr3",107733663,107735663,"Gstm7",5412,2.27649620076103,2.30073620836337,2.01940069817155,1.93413996361478,1.31936733037336,1.89485313521329,3.35220990027877,2.54645530197536,1.40621059367892
"7153","chr3",107745667,107747667,"Gstm6",4902,1.17818663021843,1.49236943245192,0.977815074904118,1.21698694339806,0.921462897403619,1.15130317076251,1.59942040993693,1.31377630229302,1.04907774449063
"7150","chr3",107771092,107773092,"Gstm3",5479,0.978493981028865,1.18145913402443,1.02032877381299,0.847544478437938,1.00523225171304,0.983404791692975,0.876394745170919,0.892070328717484,0.848190516822207
"7149","chr3",107788354,107790354,"Gstm2",4735,0.938555451190952,1.30582325339543,1.10535617163074,0.782348749327327,0.900520558826264,0.959419308968756,0.920214482429465,1.26511792072661,0.825869713747939
"7148","chr3",107819891,107821891,"Gstm1",5724,2.05683428665251,2.33182723820612,2.52956508507804,2.17319097035369,1.54973305472427,2.08673699700705,3.04547173946894,2.61133314406391,1.94190986746137
"7151","chr3",107846774,107848774,"Gstm4",4449,1.71735678303025,1.89655282040764,1.74306165526386,1.32564649191575,1.0680592674451,1.53507089435001,2.14716712566875,1.88145742056778,1.45085219982746
"1679","chr3",107888545,107890545,"Ampd2",12566,1.77726457778712,1.8654617905649,1.50923631126505,1.60816131806173,1.29842499179601,1.94282410066173,1.88424870211748,1.83279903900138,1.27228577523331
"6891","chr3",107894985,107896985,"Gnat2",8218,0.599077947568693,0.932730895282448,0.743989730905307,0.412906284367201,0.314135078660325,0.647608033553911,0.547746715731825,0.664997881407579,0.624982486079521
"6885","chr3",107948032,107950032,"Gnai3",38816,1.13824810038052,1.8654617905649,1.08409932217631,1.39084222102636,0.900520558826264,1.51108541162579,1.9499783080053,1.10292331550525,1.04907774449063
"4229","chr3",108002752,108004752,"Cyb561d1",5064,1.2380944249753,1.52346046229466,1.55175001017393,1.32564649191575,1.02617459029039,1.43912896345313,1.6213302785662,1.84901849952351,1.1383609567877
"2268","chr3",108012852,108014852,"Atxn7l2",8680,2.0168957568146,1.89655282040764,1.7643185047183,1.10832739488038,1.21465563748659,1.65499830797111,1.9499783080053,2.05987148631128,1.09371935063916
"14409","chr3",108028517,108030517,"Sypl2",14334,0.698924272163475,1.11927707433894,0.701476031996433,0.912740207548549,0.586385480165939,0.935433826244538,0.679205927507462,0.82719248662894,0.736586501450864
"11808","chr3",108058843,108060843,"Psma5",23027,1.21812516005634,1.64782458166566,1.36043836508399,1.34737840161929,0.649212495898004,1.43912896345313,1.88424870211748,1.50840982855865,0.736586501450864
"13915","chr3",108086049,108088049,"Sort1",77380,1.15821736529947,1.08818604449619,0.871530827631931,1.43430604043343,0.649212495898004,1.05536123986563,0.920214482429465,1.03804547341671,0.736586501450864
"9682","chr3",108166828,108168828,"Mybphl",15147,0.83870912659617,0.994912954967944,0.637705483633121,0.912740207548549,0.837693543094199,0.911448343520319,0.723025664766008,1.10292331550525,0.870511319896476
"6512","chr3",108185659,108187659,"Gm12522",4465,0.818739861677213,0.684002656540462,0.786503429814182,0.673689200809643,0.607327818743294,0.911448343520319,0.8106651392831,0.892070328717484,0.513378470708178
"11854","chr3",108185721,108187721,"Psrc1",4428,0.758832066920344,0.71509368638321,0.850273978177494,0.630225381402569,0.586385480165939,0.863477378071881,0.832575007912373,0.924509249761756,0.513378470708178
"3415","chr3",108217412,108219412,"Celsr2",24647,1.5576026636786,1.39909634292367,1.23289726835737,0.912740207548549,1.19371329890923,1.29521606710782,0.679205927507462,1.24889846020448,0.580340879930984
"12869","chr3",108247177,108249177,"Sars",20396,1.35791001448904,1.11927707433894,1.21164041890293,1.30391458221221,1.02617459029039,1.51108541162579,1.53369080404911,1.28133738124875,1.02675694141636
"831","chr3",108338440,108340440,"5330417C22Rik",78454,0.758832066920344,0.652911626697713,0.616448634178683,0.76061683962379,0.628270157320649,0.527680619932816,0.657296058878189,0.810973026106803,0.892832122970745
"154","chr3",108339501,108341501,"1700013F07Rik",7114,0.519200887892867,0.559638537169469,0.637705483633121,0.738884929920254,0.565443141588584,0.43173868903594,0.613476321619643,0.616339499841171,0.714265698376596
"14936","chr3",108364384,108366384,"Tmem167b",6042,1.17818663021843,1.39909634292367,1.4242089134473,1.2387188531016,0.816751204516844,1.31920154983204,1.70896975308329,1.41109306542584,0.892832122970745
"14455","chr3",108373616,108375616,"Taf13",10370,0.878647656434083,1.02600398481069,1.08409932217631,1.04313166576977,0.795808865939489,1.03137575714141,1.18313290598074,1.32999576281516,0.714265698376596
"16176","chr3",108393195,108395195,"Wdr47",54442,1.95698796205773,2.23855414867787,2.01940069817155,2.19492288005722,1.57067539330162,2.83028696145783,2.69491384140058,2.33560231518759,1.58477701827307
"3635","chr3",108455907,108457907,"Clcc1",24022,0.858678391515126,0.870548835596951,1.23289726835737,0.977935936659159,0.607327818743294,1.07934672258985,1.48987106679056,1.23267899968234,0.781228107599402
"7049","chr3",108524217,108526217,"Gpsm2",43662,0.998463245947821,0.963821925125196,1.53049316071949,1.56469749865465,0.774866527362134,1.7749257215922,1.64324014719547,1.55706821012506,1.04907774449063
"1563","chr3",108541575,108543575,"Aknad1",42652,0.599077947568693,0.404183387955727,0.531421236360934,0.434638194070737,0.460731448701809,0.551666102657035,0.525836847102552,0.551461657752626,0.714265698376596
"14286","chr3",108642420,108644420,"Stxbp3a",47323,1.59754119351651,1.55455149213741,1.7643185047183,1.76028468598649,0.963347574558329,1.55905637707423,2.34435594333221,2.27072447309905,0.892832122970745
"6017","chr3",108691926,108693926,"Fndc7",36331,0.459293093135998,0.404183387955727,0.340109591270998,0.304246735849516,0.481673787279164,0.287825792690627,0.503926978473279,0.45414489461981,0.245528833816955
"11701","chr3",108713622,108715622,"Prpf38b",8898,1.73732604794921,2.42510032773436,1.78557535417274,1.6516251374688,0.858635881671554,1.75094023886798,1.79660922760038,1.76792119691283,1.47317300290173
"581","chr3",108742001,108744001,"4921515J06Rik",20693,0.619047212487649,0.621820596854965,0.488907537452059,0.478102013477811,0.544500803011229,0.527680619932816,0.482017109844006,0.600120039319035,0.602661683005253
"5524","chr3",108829525,108831525,"Fam102b",56611,0.938555451190952,1.49236943245192,1.21164041890293,1.13005930458392,0.816751204516844,1.43912896345313,0.854484876541646,1.05426493393884,0.848190516822207
"627","chr3",108882416,108884416,"4930443G12Rik",36084,0.738862802001388,0.435274417798476,0.595191784724246,0.586761561995496,0.670154834475359,0.695578999002348,0.744935533395281,0.810973026106803,0.580340879930984
"13472","chr3",108925066,108927066,"Slc25a24",45261,0.898616921353039,0.559638537169469,0.765246580359745,0.717153020216717,0.460731448701809,0.695578999002348,0.701115796136735,0.648778420885443,0.624982486079521
"15896","chr3",109142600,109144600,"Vav3",345012,1.19815589513739,0.994912954967944,0.892787677086369,0.673689200809643,0.565443141588584,0.647608033553911,0.503926978473279,0.973167631328164,0.64730328915379
"10316","chr3",109945390,109947390,"Ntng1",363423,0.7788013318393,0.901639865439699,0.743989730905307,0.717153020216717,0.816751204516844,0.671593516278129,0.635386190248916,0.778534105062531,0.535699273782447
"1687","chr3",113060617,113062617,"Amy2a5",9522,0,0,0,0,0,0,0,0,0
"1685","chr3",113093367,113095367,"Amy2a2",11613,0,0,0,0,0,0,0,0,0
"1685.1","chr3",113093367,113095367,"Amy2a2",11613,0,0,0,0,0,0,0,0,0
"1684","chr3",113276680,113278680,"Amy1",18811,0.419354563298085,0.404183387955727,0.573934935269809,1.04313166576977,0.439789110124454,0.43173868903594,1.02976382557583,0.632558960363307,0.558020076856716
"12594","chr3",113332067,113334067,"Rnpc3",25083,1.49769486892173,1.83437076072215,1.78557535417274,1.60816131806173,1.00523225171304,1.89485313521329,2.34435594333221,1.71926281534642,0.982115335267819
"3828","chr3",113732457,113734457,"Col11a1",189787,0.55913941773078,0.52854750732672,0.510164386906496,0.412906284367201,0.900520558826264,0.599637068105473,0.416287503956187,0.567681118274762,0.468736864559641
"10468","chr3",114782882,114784882,"Olfm3",44292,0.439323828217041,0.435274417798476,0.595191784724246,0.804080659030864,0.460731448701809,0.527680619932816,0.547746715731825,0.697436802451851,0.446416061485372
"4875","chr3",115590100,115592100,"Dph5",41141,1.15821736529947,1.55455149213741,1.2541541178118,0.869276388141475,0.858635881671554,1.19927413621095,0.898304613800192,1.37865414438157,0.669624092228059
"13542","chr3",115709324,115711324,"Slc30a7",68434,1.19815589513739,1.98982590993589,1.61552055853724,1.45603795013697,1.00523225171304,1.34318703255626,2.14716712566875,1.5732876706472,1.22764416908477
"5470","chr3",115709366,115711366,"Extl2",21568,1.21812516005634,1.98982590993589,1.61552055853724,1.49950176954404,1.00523225171304,1.3911579980047,2.10334738841021,1.58950713116933,1.24996497215904
"15901","chr3",115831606,115833606,"Vcam1",19669,0.359446768541216,0.52854750732672,0.72273288145087,0.456370103774274,0.4188467715471,0.455724171760159,0.372467766697641,0.470364355141946,0.357132849188298
"3272","chr3",116125950,116127950,"Cdc14a",151480,1.43778707416486,1.58564252198016,1.7643185047183,1.69508895687588,1.17277096033188,1.91883861793751,1.53369080404911,1.37865414438157,1.22764416908477
"12776","chr3",116210093,116212093,"Rtcd1",19212,1.13824810038052,1.05709501465344,1.23289726835737,0.977935936659159,0.732981850207424,1.43912896345313,1.75278949034184,1.26511792072661,0.64730328915379
